gene_accession,gCSD17_DEN_21,gCSD17_DEN_3,gCSD16_NYC_21,gCSD17_BAL_12,gCSD16_NYC_25,gCSD17_NYC_12,gCSD17_DEN_4,gCSD16_DEN_17,gCSD17_DEN_1,gCSD16_SAC_6,gCSD17_NYC_7,gCSD16_SAC_15,gCSD16_NYC_16,gCSD16_NYC_12,gCSD16_SAC_9,gCSD17_DEN_19,gCSD16_SAC_8,gCSD17_NYC_11,gCSD17_DEN_9,gCSD17_DEN_16,gCSD17_MIN_4,gCSD16_NYC_1,gCSD17_DEN_14,gCSD17_BAL_1,gCSD16_SAC_4,gCSD17_BAL_7,gCSD17_NYC_1,gCSD16_DEN_7,gCSD16_NYC_18,gCSD16_DEN_6,gCSD16_DEN_15,gCSD16_SAC_13,gCSD17_DEN_5,gCSD17_NYC_15,gCSD16_NYC_7,gCSD17_DEN_18,gCSD16_NYC_3,gCSD16_DEN_13,gCSD16_NYC_26,gCSD17_MIN_5,gCSD17_DEN_23,gCSD17_DEN_12,gCSD16_SAC_14,gCSD17_NYC_2,gCSD16_NYC_20,gCSD16_NYC_23,gCSD17_MIN_1,gCSD17_DEN_10,gCSD16_NYC_14,gCSD16_SAC_1,gCSD17_DEN_7,gCSD16_NYC_22,gCSD16_SAC_2,gCSD16_DEN_19,gCSD17_DEN_22,gCSD16_DEN_8,gCSD17_BAL_5,gCSD16_DEN_1,gCSD17_BAL_8,gCSD16_SAC_11,gCSD16_DEN_5,gCSD17_BAL_9,gCSD17_MIN_3,gCSD17_DEN_11,gCSD16_SAC_10,gCSD17_DEN_15,gCSD17_DEN_17,gCSD16_DEN_4,gCSD16_NYC_24,gCSD17_NYC_9,gCSD16_DEN_18,gCSD17_NYC_20,gCSD16_DEN_21,gCSD16_NYC_8,gCSD17_DEN_2,gCSD16_DEN_2,gCSD17_NYC_19,gCSD17_NYC_6,gCSD17_NYC_18,gCSD16_SAC_12,gCSD16_NYC_5,gCSD16_NYC_15,gCSD17_NYC_5,gCSD16_SAC_7,gCSD17_NYC_17,gCSD17_NYC_3,gCSD16_SAC_3,gCSD17_NYC_8,gCSD17_NYC_14,gCSD16_DEN_9,gCSD17_MIN_2,gCSD17_BAL_2,gCSD16_DEN_12,gCSD17_DEN_6,gCSD16_DEN_10,gCSD17_NYC_13,gCSD16_DEN_16,gCSD16_NYC_4,gCSD17_BAL_6,gCSD17_BAL_13,gCSD17_BAL_10,gCSD17_BAL_4,gCSD17_BAL_14,gCSD17_BAL_11,gCSD17_MIN_6,gCSD17_NYC_4,gCSD16_SAC_16,gCSD16_NYC_6,gCSD16_DEN_11,gCSD17_SAN_10,gCSD16_DEN_14,gCSD17_NYC_16,gCSD16_NYC_19,gCSD17_DEN_8,gCSD17_BAL_3,gCSD17_NYC_10,gCSD17_SAN_13,gCSD17_SAN_1,gCSD17_SAN_16,gCSD17_SAN_3,gCSD17_SAN_11,gCSD17_SAN_4,gCSD17_SAN_14,gCSD16_SAC_5,gCSD17_SAN_5,gCSD16_NYC_11,gCSD17_SAN_15,gCSD17_SAN_7,gCSD17_SAN_8,gCSD17_SAN_9,gCSD17_SAN_2,gCSD16_DEN_22,gCSD16_NYC_10,gCSD16_NYC_13,gCSD16_NYC_2,gCSD16_NYC_17,gCSD16_NYC_9
MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,0,0,320.0,0,190.0,0,0,0,0,0,0,0,334.0,169.0,0,0,0,123.0,0,0,198.0,116.0,0,0,0,0,0,0,264.0,0,0,0,0,81.0,833.0,0,107.0,0,328.0,0,0,0,0,153.0,308.0,575.0,0,0,274.0,0,0,281.0,0,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0,527.0,61.0,0,82.0,0,255.0,0,0,0,158.0,0,0,269.0,270.0,0,0,280.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,0,0,151.0,0,0,0,0,180.0,0,188.0,79.0,0,0,0,0,0,0,0,0,0,539.0,0,0,0,0,0,0,402.0,458.0,0,308.0,349.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.0,0,0,0,0,0,0,0,0,0,0,0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,0,0,113.0,0,0,0,0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,0,628.0,0,0,0,77.0,0,0,0,0,0,30.0,109.0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,0,0,0,0,26.0,0,0,0,0,0,0,42.0,157.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642.0,0,0,0,0,0,0,29.0,265.0,0,0,0
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3664|Drugs|betalactams|Class_C_betalactamases|MCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3906|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3901|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,0,0,139.0,0,28.0,0,0,0,0,0,0,0,39.0,82.0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,63.0,48.0,0,0,0,0,0,0,0,18.0,0,38.0,0,0,0,0,0,0,32.0,0,0,0,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,32.0,0,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,19.0,36.0
MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,168.0,422.0,298.0,593.0,256.0,0,0,0,435.0,807.0,151.0,1188.0,1262.0,347.0,0,424.0,314.0,232.0,164.0,693.0,250.0,256.0,235.0,237.0,251.0,315.0,0,423.0,0,0,422.0,0,466.0,448.0,0,229.0,0,939.0,473.0,159.0,0,271.0,465.0,606.0,545.0,391.0,171.0,811.0,500.0,189.0,790.0,0,0,0,0,0,0,419.0,302.0,0,209.0,485.0,196.0,310.0,427.0,153.0,0,246.0,331.0,0,698.0,0,840.0,0,0,220.0,1243.0,498.0,203.0,1025.0,135.0,1033.0,143.0,1472.0,246.0,701.0,892.0,389.0,0,492.0,225.0,0,0,0,621.0,0,372.0,0,0,192.0,0,119.0,96.0,595.0,249.0,309.0,432.0,0,318.0,0,547.0,685.0,329.0,264.0,489.0,0,0,0,0,394.0,0,214.0,595.0,0,148.0,246.0,327.0,403.0,452.0,861.0,0,1288.0,456.0,171.0,727.0,956.0
MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.0,0,0,0,0,0,0,51.0,0,0,0,0
MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,0,0,0,0,0,0,0,0,0,0,0,0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,0,0
MEG_8645|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0,0,437.0,0,415.0,0,0,0,0,0,0,0,694.0,961.0,0,0,0,0,0,0,0,456.0,0,0,0,0,0,1294.0,646.0,0,0,0,0,0,699.0,0,467.0,0,786.0,0,0,0,0,0,350.0,536.0,0,0,0,0,0,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.0,0,0,0,0,726.0,0,0,0,0,0,0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.0,0,0,0,0,0,0,0,0,0,517.0,0,0,0,0,654.0,0,0,0,0,0,0,0,0,0,0,0,0,315.0,0,0,0,0,0,0,1301.0,336.0,269.0,772.0,726.0
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,660.0,362.0,837.0,0,0,0,0,432.0,434.0,0,1612.0,2077.0,270.0,0,402.0,236.0,0,0,0,0,0,0,0,0,191.0,0,792.0,0,0,542.0,0,561.0,739.0,0,323.0,0,1295.0,0,0,0,242.0,449.0,781.0,778.0,207.0,0,861.0,387.0,0,1038.0,183.0,0,0,0,0,0,0,267.0,0,0,280.0,0,224.0,501.0,0,0,358.0,307.0,0,859.0,0,1262.0,0,0,234.0,798.0,0,0,1543.0,0,1212.0,0,1319.0,0,715.0,886.0,428.0,0,0,316.0,0,0,0,610.0,0,487.0,0,0,0,0,0,0,0,281.0,0,564.0,0,0,0,611.0,982.0,0,0,696.0,0,0,0,0,0,0,0,554.0,0,221.0,0,223.0,0,0,459.0,0,1805.0,492.0,260.0,924.0,1204.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2957|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,37.0,61.0,0,0,0,0,0,0,0,70.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,24.0,0,0,0,136.0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0,0,0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,0,46.0,59.0,102.0
MEG_6523|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,252.0,0,0,0,0,0,0,0,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.0,0,0,0,0,0,745.0,0,0,0,279.0,0,0,0,0,0,0,0,211.0,0,359.0,0,0,360.0,0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0,0,0,0,0,0,0,0,0,0,0,288.0,0,0,0,0,0,0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0,298.0,0,0,402.0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,0,0,115.0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,0,0,0,0,0,44.0,0,0,0,0,0,0,316.0,0,0,0,0,0,449.0,0,0,0,49.0,0,0,0,0,0,101.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.0,0,0,0,0,0,0,70.0,50.0,0,0,0
MEG_1456|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,1032.0,0,2093.0,359.0,0,0,483.0,531.0,779.0,0,2763.0,2953.0,420.0,0,494.0,621.0,828.0,0,396.0,708.0,0,775.0,409.0,353.0,378.0,0,1345.0,0,0,0,0,1838.0,1856.0,0,1512.0,0,2557.0,0,0,0,0,678.0,1189.0,1562.0,0,0,1370.0,744.0,0,2234.0,0,0,0,0,0,0,859.0,0,0,535.0,632.0,0,0,2778.0,488.0,0,0,1155.0,0,1785.0,0,1922.0,0,0,443.0,1479.0,0,0,3641.0,0,1642.0,0,2340.0,0,1038.0,3283.0,714.0,0,0,686.0,0,0,0,1377.0,0,675.0,0,381.0,439.0,0,0,0,311.0,738.0,498.0,1008.0,0,0,0,3214.0,2545.0,1944.0,745.0,2244.0,0,0,0,0,0,0,0,850.0,0,431.0,0,328.0,313.0,595.0,641.0,0,4091.0,884.0,0,1400.0,2454.0
MEG_7268|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLCSM,0,0,0,0,0,0,0,0,0,0,155.0,0,275.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.0,0,0,0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,211.0,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,183.0,0,0,0,0,0,0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.0,0,0,0,0,0,0,285.0,225.0,0,0,236.0
MEG_2858|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,42.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4059|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MREA,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,50.0
MEG_1541|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0
MEG_2856|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,52.0,0,0,0,0,0,0,25.0,0,29.0,182.0,0,0,0,16.0,0,0,0,11.0,0,34.0,0,21.0,0,0,50.0,0,0,0,0,46.0,47.0,0,0,0,35.0,0,0,0,0,27.0,26.0,0,28.0,0,0,0,0,45.0,0,0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,7.0,0,251.0,0,63.0,0,0,22.0,229.0,0,0,92.0,0,351.0,0,260.0,0,0,112.0,0,0,0,41.0,0,0,0,32.0,0,14.0,0,18.0,17.0,0,0,0,0,25.0,0,0,0,0,0,138.0,33.0,0,38.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,46.0,45.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894.0,0,0,0,0,0,0,0,0,0,0,0
MEG_627|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,11.0,11.0,0,11.0,10.0,0,2.0,0,16.0,0,0,0,20.0,22.0,0,0,0,0,20.0,0,21.0,0,17.0,11.0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,8.0,7.0,28.0,0,0,0,11.0,7.0,0,0,0,0,18.0,0,36.0,0,0,14.0,8.0,11.0,0,0,5.0,0,7.0,0,0,0,0,0,0,0,0,0,16.0,0,0,12.0,8.0,0,14.0,27.0,0,16.0,8.0,0,0,10.0,0,0,0,4.0,0,0,14.0,0,0,0,17.0,16.0,0,11.0,0,0,0,0,0,10.0,0,12.0,32.0,0,0,0,0,0,7.0,0,12.0,0,0,6.0,0,0,0,0,0,0,0,9.0,0,8.0,24.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,0,0,401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,0,0,0,0,0,0,1011.0,0,0,0,0,0,2118.0,0,0,0,71.0,0,0,0,0,0,249.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.0,0,0,0,0,0,0,0,101.0,0,0,0
MEG_1563|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0
MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,0,0,53.0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.0,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.0,0,0,0,0,0,0,0,0,0,0,0
MEG_428|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,0,0,3074.0,0,0,0,0,0,0,0,0,0,106.0,82.0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,1315.0,0,0,0,0,0,1323.0,0,0,0,222.0,0,0,0,0,0,905.0,1404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763.0,0,0,0,0,0,0,0,0,0,0,0,83.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.0,0,0,0,0,0,0,94.0,831.0,0,53.0,0
